64
0011,0011,0011
0011,0011,0111
0011,0011,1011
0011,0011,1111
0011,0111,0011
0011,0111,0111
0011,0111,1011
0011,0111,1111
0011,1011,0011
0011,1011,0111
0011,1011,1011
0011,1011,1111
0011,1111,0011
0011,1111,0111
0011,1111,1011
0011,1111,1111
0111,0011,0011
0111,0011,0111
0111,0011,1011
0111,0011,1111
0111,0111,0011
0111,0111,0111
0111,0111,1011
0111,0111,1111
0111,1011,0011
0111,1011,0111
0111,1011,1011
0111,1011,1111
0111,1111,0011
0111,1111,0111
0111,1111,1011
0111,1111,1111
1011,0011,0011
1011,0011,0111
1011,0011,1011
1011,0011,1111
1011,0111,0011
1011,0111,0111
1011,0111,1011
1011,0111,1111
1011,1011,0011
1011,1011,0111
1011,1011,1011
1011,1011,1111
1011,1111,0011
1011,1111,0111
1011,1111,1011
1011,1111,1111
1111,0011,0011
1111,0011,0111
1111,0011,1011
1111,0011,1111
1111,0111,0011
1111,0111,0111
1111,0111,1011
1111,0111,1111
1111,1011,0011
1111,1011,0111
1111,1011,1011
1111,1011,1111
1111,1111,0011
1111,1111,0111
1111,1111,1011
1111,1111,1111
