64
0000,0000,0000
0000,0000,0100
0000,0000,1000
0000,0000,1100
0000,0100,0000
0000,0100,0100
0000,0100,1000
0000,0100,1100
0000,1000,0000
0000,1000,0100
0000,1000,1000
0000,1000,1100
0000,1100,0000
0000,1100,0100
0000,1100,1000
0000,1100,1100
0100,0000,0000
0100,0000,0100
0100,0000,1000
0100,0000,1100
0100,0100,0000
0100,0100,0100
0100,0100,1000
0100,0100,1100
0100,1000,0000
0100,1000,0100
0100,1000,1000
0100,1000,1100
0100,1100,0000
0100,1100,0100
0100,1100,1000
0100,1100,1100
1000,0000,0000
1000,0000,0100
1000,0000,1000
1000,0000,1100
1000,0100,0000
1000,0100,0100
1000,0100,1000
1000,0100,1100
1000,1000,0000
1000,1000,0100
1000,1000,1000
1000,1000,1100
1000,1100,0000
1000,1100,0100
1000,1100,1000
1000,1100,1100
1100,0000,0000
1100,0000,0100
1100,0000,1000
1100,0000,1100
1100,0100,0000
1100,0100,0100
1100,0100,1000
1100,0100,1100
1100,1000,0000
1100,1000,0100
1100,1000,1000
1100,1000,1100
1100,1100,0000
1100,1100,0100
1100,1100,1000
1100,1100,1100
