64
0110,0110,0110
0110,0110,0111
0110,0110,1110
0110,0110,1111
0110,0111,0110
0110,0111,0111
0110,0111,1110
0110,0111,1111
0110,1110,0110
0110,1110,0111
0110,1110,1110
0110,1110,1111
0110,1111,0110
0110,1111,0111
0110,1111,1110
0110,1111,1111
0111,0110,0110
0111,0110,0111
0111,0110,1110
0111,0110,1111
0111,0111,0110
0111,0111,0111
0111,0111,1110
0111,0111,1111
0111,1110,0110
0111,1110,0111
0111,1110,1110
0111,1110,1111
0111,1111,0110
0111,1111,0111
0111,1111,1110
0111,1111,1111
1110,0110,0110
1110,0110,0111
1110,0110,1110
1110,0110,1111
1110,0111,0110
1110,0111,0111
1110,0111,1110
1110,0111,1111
1110,1110,0110
1110,1110,0111
1110,1110,1110
1110,1110,1111
1110,1111,0110
1110,1111,0111
1110,1111,1110
1110,1111,1111
1111,0110,0110
1111,0110,0111
1111,0110,1110
1111,0110,1111
1111,0111,0110
1111,0111,0111
1111,0111,1110
1111,0111,1111
1111,1110,0110
1111,1110,0111
1111,1110,1110
1111,1110,1111
1111,1111,0110
1111,1111,0111
1111,1111,1110
1111,1111,1111
