128
0101,0000,0000
0101,0000,0001
0101,0000,0100
0101,0000,0101
0101,0000,1000
0101,0000,1001
0101,0000,1100
0101,0000,1101
0101,0001,0000
0101,0001,0001
0101,0001,0100
0101,0001,0101
0101,0001,1000
0101,0001,1001
0101,0001,1100
0101,0001,1101
0101,0100,0000
0101,0100,0001
0101,0100,0100
0101,0100,0101
0101,0100,1000
0101,0100,1001
0101,0100,1100
0101,0100,1101
0101,0101,0000
0101,0101,0001
0101,0101,0100
0101,0101,0101
0101,0101,1000
0101,0101,1001
0101,0101,1100
0101,0101,1101
0101,1000,0000
0101,1000,0001
0101,1000,0100
0101,1000,0101
0101,1000,1000
0101,1000,1001
0101,1000,1100
0101,1000,1101
0101,1001,0000
0101,1001,0001
0101,1001,0100
0101,1001,0101
0101,1001,1000
0101,1001,1001
0101,1001,1100
0101,1001,1101
0101,1100,0000
0101,1100,0001
0101,1100,0100
0101,1100,0101
0101,1100,1000
0101,1100,1001
0101,1100,1100
0101,1100,1101
0101,1101,0000
0101,1101,0001
0101,1101,0100
0101,1101,0101
0101,1101,1000
0101,1101,1001
0101,1101,1100
0101,1101,1101
1101,0000,0000
1101,0000,0001
1101,0000,0100
1101,0000,0101
1101,0000,1000
1101,0000,1001
1101,0000,1100
1101,0000,1101
1101,0001,0000
1101,0001,0001
1101,0001,0100
1101,0001,0101
1101,0001,1000
1101,0001,1001
1101,0001,1100
1101,0001,1101
1101,0100,0000
1101,0100,0001
1101,0100,0100
1101,0100,0101
1101,0100,1000
1101,0100,1001
1101,0100,1100
1101,0100,1101
1101,0101,0000
1101,0101,0001
1101,0101,0100
1101,0101,0101
1101,0101,1000
1101,0101,1001
1101,0101,1100
1101,0101,1101
1101,1000,0000
1101,1000,0001
1101,1000,0100
1101,1000,0101
1101,1000,1000
1101,1000,1001
1101,1000,1100
1101,1000,1101
1101,1001,0000
1101,1001,0001
1101,1001,0100
1101,1001,0101
1101,1001,1000
1101,1001,1001
1101,1001,1100
1101,1001,1101
1101,1100,0000
1101,1100,0001
1101,1100,0100
1101,1100,0101
1101,1100,1000
1101,1100,1001
1101,1100,1100
1101,1100,1101
1101,1101,0000
1101,1101,0001
1101,1101,0100
1101,1101,0101
1101,1101,1000
1101,1101,1001
1101,1101,1100
1101,1101,1101
