448
0001,0001,0001
0001,0001,0011
0001,0001,0101
0001,0001,0111
0001,0001,1001
0001,0001,1011
0001,0001,1101
0001,0001,1111
0001,0011,0001
0001,0011,0011
0001,0011,0101
0001,0011,0111
0001,0011,1001
0001,0011,1011
0001,0011,1101
0001,0011,1111
0001,0101,0001
0001,0101,0011
0001,0101,0101
0001,0101,0111
0001,0101,1001
0001,0101,1011
0001,0101,1101
0001,0101,1111
0001,0111,0001
0001,0111,0011
0001,0111,0101
0001,0111,0111
0001,0111,1001
0001,0111,1011
0001,0111,1101
0001,0111,1111
0001,1001,0001
0001,1001,0011
0001,1001,0101
0001,1001,0111
0001,1001,1001
0001,1001,1011
0001,1001,1101
0001,1001,1111
0001,1011,0001
0001,1011,0011
0001,1011,0101
0001,1011,0111
0001,1011,1001
0001,1011,1011
0001,1011,1101
0001,1011,1111
0001,1101,0001
0001,1101,0011
0001,1101,0101
0001,1101,0111
0001,1101,1001
0001,1101,1011
0001,1101,1101
0001,1101,1111
0001,1111,0001
0001,1111,0011
0001,1111,0101
0001,1111,0111
0001,1111,1001
0001,1111,1011
0001,1111,1101
0001,1111,1111
0011,0001,0001
0011,0001,0011
0011,0001,0101
0011,0001,0111
0011,0001,1001
0011,0001,1011
0011,0001,1101
0011,0001,1111
0011,0011,0001
0011,0011,0101
0011,0011,1001
0011,0011,1101
0011,0101,0001
0011,0101,0011
0011,0101,0101
0011,0101,0111
0011,0101,1001
0011,0101,1011
0011,0101,1101
0011,0101,1111
0011,0111,0001
0011,0111,0101
0011,0111,1001
0011,0111,1101
0011,1001,0001
0011,1001,0011
0011,1001,0101
0011,1001,0111
0011,1001,1001
0011,1001,1011
0011,1001,1101
0011,1001,1111
0011,1011,0001
0011,1011,0101
0011,1011,1001
0011,1011,1101
0011,1101,0001
0011,1101,0011
0011,1101,0101
0011,1101,0111
0011,1101,1001
0011,1101,1011
0011,1101,1101
0011,1101,1111
0011,1111,0001
0011,1111,0101
0011,1111,1001
0011,1111,1101
0101,0001,0001
0101,0001,0011
0101,0001,0101
0101,0001,0111
0101,0001,1001
0101,0001,1011
0101,0001,1101
0101,0001,1111
0101,0011,0001
0101,0011,0011
0101,0011,0101
0101,0011,0111
0101,0011,1001
0101,0011,1011
0101,0011,1101
0101,0011,1111
0101,0101,0001
0101,0101,0011
0101,0101,0101
0101,0101,0111
0101,0101,1001
0101,0101,1011
0101,0101,1101
0101,0101,1111
0101,0111,0001
0101,0111,0011
0101,0111,0101
0101,0111,0111
0101,0111,1001
0101,0111,1011
0101,0111,1101
0101,0111,1111
0101,1001,0001
0101,1001,0011
0101,1001,0101
0101,1001,0111
0101,1001,1001
0101,1001,1011
0101,1001,1101
0101,1001,1111
0101,1011,0001
0101,1011,0011
0101,1011,0101
0101,1011,0111
0101,1011,1001
0101,1011,1011
0101,1011,1101
0101,1011,1111
0101,1101,0001
0101,1101,0011
0101,1101,0101
0101,1101,0111
0101,1101,1001
0101,1101,1011
0101,1101,1101
0101,1101,1111
0101,1111,0001
0101,1111,0011
0101,1111,0101
0101,1111,0111
0101,1111,1001
0101,1111,1011
0101,1111,1101
0101,1111,1111
0111,0001,0001
0111,0001,0011
0111,0001,0101
0111,0001,0111
0111,0001,1001
0111,0001,1011
0111,0001,1101
0111,0001,1111
0111,0011,0001
0111,0011,0101
0111,0011,1001
0111,0011,1101
0111,0101,0001
0111,0101,0011
0111,0101,0101
0111,0101,0111
0111,0101,1001
0111,0101,1011
0111,0101,1101
0111,0101,1111
0111,0111,0001
0111,0111,0101
0111,0111,1001
0111,0111,1101
0111,1001,0001
0111,1001,0011
0111,1001,0101
0111,1001,0111
0111,1001,1001
0111,1001,1011
0111,1001,1101
0111,1001,1111
0111,1011,0001
0111,1011,0101
0111,1011,1001
0111,1011,1101
0111,1101,0001
0111,1101,0011
0111,1101,0101
0111,1101,0111
0111,1101,1001
0111,1101,1011
0111,1101,1101
0111,1101,1111
0111,1111,0001
0111,1111,0101
0111,1111,1001
0111,1111,1101
1001,0001,0001
1001,0001,0011
1001,0001,0101
1001,0001,0111
1001,0001,1001
1001,0001,1011
1001,0001,1101
1001,0001,1111
1001,0011,0001
1001,0011,0011
1001,0011,0101
1001,0011,0111
1001,0011,1001
1001,0011,1011
1001,0011,1101
1001,0011,1111
1001,0101,0001
1001,0101,0011
1001,0101,0101
1001,0101,0111
1001,0101,1001
1001,0101,1011
1001,0101,1101
1001,0101,1111
1001,0111,0001
1001,0111,0011
1001,0111,0101
1001,0111,0111
1001,0111,1001
1001,0111,1011
1001,0111,1101
1001,0111,1111
1001,1001,0001
1001,1001,0011
1001,1001,0101
1001,1001,0111
1001,1001,1001
1001,1001,1011
1001,1001,1101
1001,1001,1111
1001,1011,0001
1001,1011,0011
1001,1011,0101
1001,1011,0111
1001,1011,1001
1001,1011,1011
1001,1011,1101
1001,1011,1111
1001,1101,0001
1001,1101,0011
1001,1101,0101
1001,1101,0111
1001,1101,1001
1001,1101,1011
1001,1101,1101
1001,1101,1111
1001,1111,0001
1001,1111,0011
1001,1111,0101
1001,1111,0111
1001,1111,1001
1001,1111,1011
1001,1111,1101
1001,1111,1111
1011,0001,0001
1011,0001,0011
1011,0001,0101
1011,0001,0111
1011,0001,1001
1011,0001,1011
1011,0001,1101
1011,0001,1111
1011,0011,0001
1011,0011,0101
1011,0011,1001
1011,0011,1101
1011,0101,0001
1011,0101,0011
1011,0101,0101
1011,0101,0111
1011,0101,1001
1011,0101,1011
1011,0101,1101
1011,0101,1111
1011,0111,0001
1011,0111,0101
1011,0111,1001
1011,0111,1101
1011,1001,0001
1011,1001,0011
1011,1001,0101
1011,1001,0111
1011,1001,1001
1011,1001,1011
1011,1001,1101
1011,1001,1111
1011,1011,0001
1011,1011,0101
1011,1011,1001
1011,1011,1101
1011,1101,0001
1011,1101,0011
1011,1101,0101
1011,1101,0111
1011,1101,1001
1011,1101,1011
1011,1101,1101
1011,1101,1111
1011,1111,0001
1011,1111,0101
1011,1111,1001
1011,1111,1101
1101,0001,0001
1101,0001,0011
1101,0001,0101
1101,0001,0111
1101,0001,1001
1101,0001,1011
1101,0001,1101
1101,0001,1111
1101,0011,0001
1101,0011,0011
1101,0011,0101
1101,0011,0111
1101,0011,1001
1101,0011,1011
1101,0011,1101
1101,0011,1111
1101,0101,0001
1101,0101,0011
1101,0101,0101
1101,0101,0111
1101,0101,1001
1101,0101,1011
1101,0101,1101
1101,0101,1111
1101,0111,0001
1101,0111,0011
1101,0111,0101
1101,0111,0111
1101,0111,1001
1101,0111,1011
1101,0111,1101
1101,0111,1111
1101,1001,0001
1101,1001,0011
1101,1001,0101
1101,1001,0111
1101,1001,1001
1101,1001,1011
1101,1001,1101
1101,1001,1111
1101,1011,0001
1101,1011,0011
1101,1011,0101
1101,1011,0111
1101,1011,1001
1101,1011,1011
1101,1011,1101
1101,1011,1111
1101,1101,0001
1101,1101,0011
1101,1101,0101
1101,1101,0111
