64
0000,0000,0000
0000,0000,0001
0000,0000,0100
0000,0000,0101
0000,0001,0000
0000,0001,0001
0000,0001,0100
0000,0001,0101
0000,0100,0000
0000,0100,0001
0000,0100,0100
0000,0100,0101
0000,0101,0000
0000,0101,0001
0000,0101,0100
0000,0101,0101
0001,0000,0000
0001,0000,0001
0001,0000,0100
0001,0000,0101
0001,0001,0000
0001,0001,0001
0001,0001,0100
0001,0001,0101
0001,0100,0000
0001,0100,0001
0001,0100,0100
0001,0100,0101
0001,0101,0000
0001,0101,0001
0001,0101,0100
0001,0101,0101
0100,0000,0000
0100,0000,0001
0100,0000,0100
0100,0000,0101
0100,0001,0000
0100,0001,0001
0100,0001,0100
0100,0001,0101
0100,0100,0000
0100,0100,0001
0100,0100,0100
0100,0100,0101
0100,0101,0000
0100,0101,0001
0100,0101,0100
0100,0101,0101
0101,0000,0000
0101,0000,0001
0101,0000,0100
0101,0000,0101
0101,0001,0000
0101,0001,0001
0101,0001,0100
0101,0001,0101
0101,0100,0000
0101,0100,0001
0101,0100,0100
0101,0100,0101
0101,0101,0000
0101,0101,0001
0101,0101,0100
0101,0101,0101
